,Date,Days Feeling
0,2023-01-01,-0.9975257515907288
1,2023-01-02,0.9987040758132935
2,2023-01-03,-0.9924587607383728
3,2023-01-04,-0.9906179308891296
4,2023-01-05,0.988459587097168
5,2023-01-06,-0.998296320438385
6,2023-01-07,0.9730168581008911
7,2023-01-08,-0.9973734617233276
8,2023-01-09,-0.9675357937812805
9,2023-01-10,-0.9967827796936035
10,2023-01-11,-0.9906389713287354
11,2023-01-12,-0.9966678023338318
12,2023-01-13,-0.8456538319587708
13,2023-01-14,-0.9954657554626465
14,2023-01-15,-0.9995701909065247
15,2023-01-16,-0.9486103653907776
16,2023-01-17,0.9742282629013062
17,2023-01-18,0.9863865375518799
18,2023-01-19,-0.9920660853385925
19,2023-01-20,-0.9037243723869324
20,2023-01-21,0.6482855677604675
21,2023-01-22,-0.7606797814369202
22,2023-01-23,-0.7946261763572693
23,2023-01-24,-0.9971801042556763
24,2023-01-25,-0.9995088577270508
25,2023-01-26,-0.9964317083358765
26,2023-01-27,-0.765234112739563
27,2023-01-28,-0.9944045543670654
28,2023-01-29,-0.9914934635162354
29,2023-01-30,-0.9984306693077087
30,2023-01-31,-0.9946976900100708
31,2023-02-01,-0.9981910586357117
32,2023-02-02,-0.9991808533668518
33,2023-02-03,-0.9992032647132874
34,2023-02-04,0.8386512994766235
35,2023-02-05,0.9970013499259949
36,2023-02-06,0.8593763709068298
37,2023-02-07,-0.9984279870986938
38,2023-02-08,0.9957200884819031
39,2023-02-09,-0.99934321641922
40,2023-02-10,-0.9975582361221313
41,2023-02-11,-0.9975551962852478
42,2023-02-12,-0.99625563621521
43,2023-02-13,-0.9899438619613647
44,2023-02-14,-0.9955053329467773
45,2023-02-15,-0.9972545504570007
46,2023-02-16,0.9676832556724548
47,2023-02-17,-0.9811550974845886
48,2023-02-18,-0.9927971959114075
49,2023-02-19,0.9960011839866638
50,2023-02-20,-0.9980182647705078
51,2023-02-21,-0.9257460236549377
52,2023-02-22,-0.9992780089378357
53,2023-02-23,-0.9541992545127869
54,2023-02-24,-0.9991782307624817
55,2023-02-25,-0.9992825388908386
56,2023-02-26,-0.9995694756507874
57,2023-02-27,0.8593763709068298
58,2023-02-28,-0.9981661438941956
59,2023-03-01,-0.9181993007659912
60,2023-03-02,-0.9990664124488831
61,2023-03-03,-0.9982312321662903
62,2023-03-04,-0.9989973902702332
63,2023-03-05,-0.9986618757247925
64,2023-03-06,-0.9868001937866211
65,2023-03-07,0.9454394578933716
66,2023-03-08,-0.998727023601532
67,2023-03-09,-0.9992702603340149
68,2023-03-10,-0.9994494318962097
69,2023-03-11,-0.9993083477020264
70,2023-03-12,-0.9997114539146423
71,2023-03-13,-0.8391831517219543
72,2023-03-14,-0.9984554052352905
73,2023-03-15,-0.9995481371879578
74,2023-03-16,-0.9956010580062866
75,2023-03-17,-0.9981129169464111
76,2023-03-18,0.8432345986366272
77,2023-03-19,-0.9977807402610779
78,2023-03-20,-0.9881672263145447
79,2023-03-21,-0.9813189506530762
80,2023-03-22,-0.9852724671363831
81,2023-03-23,-0.9998014569282532
82,2023-03-24,0.5660163760185242
83,2023-03-25,0.9951820969581604
84,2023-03-26,0.8611262440681458
85,2023-03-27,-0.9997202754020691
86,2023-03-28,-0.6564494967460632
87,2023-03-29,-0.9985166192054749
88,2023-03-30,-0.9931893348693848
89,2023-03-31,-0.9910807013511658
90,2023-04-01,-0.9967607855796814
91,2023-04-02,-0.9986990690231323
92,2023-04-03,-0.999620795249939
93,2023-04-04,-0.9948927164077759
94,2023-04-05,0.9738151431083679
95,2023-04-06,-0.9877969622612
96,2023-04-07,0.7254653573036194
97,2023-04-08,-0.9993220567703247
98,2023-04-09,0.9978513717651367
99,2023-04-10,-0.9982159733772278
100,2023-04-11,0.9986039996147156
101,2023-04-12,-0.9983956217765808
102,2023-04-13,-0.9722898006439209
103,2023-04-14,0.9949772953987122
104,2023-04-15,0.992771327495575
105,2023-04-16,0.9979636669158936
106,2023-04-17,-0.8959008455276489
107,2023-04-18,-0.9979105591773987
108,2023-04-19,-0.9931694269180298
109,2023-04-20,-0.9992941617965698
110,2023-04-21,-0.9994749426841736
111,2023-04-22,-0.9995373487472534
112,2023-04-23,-0.9122279286384583
113,2023-04-24,-0.9955344200134277
114,2023-04-25,-0.9864115118980408
115,2023-04-26,-0.9997014403343201
116,2023-04-27,-0.9414064884185791
117,2023-04-28,0.999288022518158
118,2023-04-29,0.9798128604888916
119,2023-04-30,-0.9996845722198486
120,2023-05-01,-0.9988399147987366
121,2023-05-02,-0.9922335147857666
122,2023-05-03,-0.9994626641273499
123,2023-05-04,-0.9869756698608398
124,2023-05-05,-0.9913389682769775
125,2023-05-06,-0.9822423458099365
126,2023-05-07,-0.9996488094329834
127,2023-05-08,-0.9956899285316467
128,2023-05-09,-0.9949552416801453
129,2023-05-10,-0.9997223019599915
130,2023-05-11,-0.999351441860199
131,2023-05-12,0.9635631442070007
132,2023-05-13,-0.9991645812988281
133,2023-05-14,-0.9851314425468445
134,2023-05-15,0.9946804642677307
135,2023-05-16,0.8577496409416199
136,2023-05-17,-0.99830162525177
137,2023-05-18,0.6334096789360046
138,2023-05-19,-0.9993150234222412
139,2023-05-20,-0.9783832430839539
140,2023-05-21,-0.9976866245269775
141,2023-05-22,-0.9893699884414673
142,2023-05-23,-0.9955572485923767
143,2023-05-24,-0.9979133009910583
144,2023-05-25,-0.9994401335716248
145,2023-05-26,0.9365173578262329
146,2023-05-27,-0.9818168878555298
147,2023-05-28,-0.9657115340232849
148,2023-05-29,-0.9926331639289856
149,2023-05-30,-0.7459383010864258
150,2023-05-31,-0.9994528889656067
151,2023-06-01,-0.9980756044387817
152,2023-06-02,-0.9586085677146912
153,2023-06-03,-0.983817458152771
154,2023-06-04,-0.999565064907074
155,2023-06-05,-0.9992425441741943
156,2023-06-06,-0.9959986209869385
157,2023-06-07,-0.999526858329773
158,2023-06-08,-0.9981901049613953
159,2023-06-09,-0.9954161643981934
160,2023-06-10,-0.9690837264060974
161,2023-06-11,-0.9958848357200623
162,2023-06-12,-0.9977337121963501
163,2023-06-13,-0.8866327404975891
164,2023-06-14,-0.996796190738678
165,2023-06-15,-0.9994485974311829
166,2023-06-16,-0.98723304271698
167,2023-06-17,-0.9779987335205078
168,2023-06-18,-0.9989834427833557
169,2023-06-19,-0.9997124075889587
170,2023-06-20,0.864445149898529
171,2023-06-21,-0.9723424315452576
172,2023-06-22,0.9319153428077698
173,2023-06-23,-0.9798687100410461
174,2023-06-24,-0.9824327230453491
175,2023-06-25,-0.9678773880004883
176,2023-06-26,-0.9973168969154358
177,2023-06-27,0.9966220855712891
178,2023-06-28,-0.9967843294143677
179,2023-06-29,-0.9561522603034973
180,2023-06-30,0.9863376021385193
181,2023-07-01,-0.9951477646827698
182,2023-07-02,-0.9873168468475342
183,2023-07-03,-0.9877452254295349
184,2023-07-04,-0.9761009812355042
185,2023-07-05,-0.9990687966346741
186,2023-07-06,-0.995831310749054
187,2023-07-07,-0.9303852319717407
188,2023-07-08,-0.9993091821670532
189,2023-07-09,-0.9722341299057007
190,2023-07-10,-0.9380223155021667
191,2023-07-11,-0.8596596717834473
192,2023-07-12,-0.9797302484512329
193,2023-07-13,0.9939209222793579
194,2023-07-14,-0.9993283748626709
195,2023-07-15,-0.9263522624969482
196,2023-07-16,-0.9987717270851135
197,2023-07-17,-0.9994483590126038
198,2023-07-18,-0.9997112154960632
199,2023-07-19,-0.9930505752563477
200,2023-07-20,-0.8406438827514648
201,2023-07-21,-0.995899498462677
202,2023-07-22,-0.9694086313247681
203,2023-07-23,-0.9948573112487793
204,2023-07-24,-0.984832227230072
205,2023-07-25,-0.6881378889083862
206,2023-07-26,-0.862278938293457
207,2023-07-27,-0.9981275200843811
208,2023-07-28,-0.9980582594871521
209,2023-07-29,-0.996703565120697
210,2023-07-30,-0.9989902377128601
211,2023-07-31,-0.9993182420730591
212,2023-08-01,-0.9337005019187927
213,2023-08-02,-0.9996812343597412
214,2023-08-03,-0.9996975660324097
215,2023-08-04,-0.997357189655304
216,2023-08-05,-0.9971828460693359
217,2023-08-06,-0.9981258511543274
218,2023-08-07,-0.9736170768737793
219,2023-08-08,-0.9969922304153442
220,2023-08-09,-0.9995513558387756
221,2023-08-10,-0.9986365437507629
222,2023-08-11,-0.998855710029602
223,2023-08-12,-0.9996744394302368
224,2023-08-13,-0.9986063838005066
225,2023-08-14,-0.9927700161933899
226,2023-08-15,-0.9915156364440918
227,2023-08-16,-0.9828413724899292
228,2023-08-17,-0.9986818432807922
229,2023-08-18,-0.9993485808372498
230,2023-08-19,-0.9993465542793274
231,2023-08-20,0.9977074861526489
232,2023-08-21,-0.9747682809829712
233,2023-08-22,-0.9994303584098816
234,2023-08-23,-0.7109573483467102
235,2023-08-24,0.9826586246490479
236,2023-08-25,-0.9896512031555176
237,2023-08-26,-0.9741184115409851
238,2023-08-27,-0.9979836940765381
239,2023-08-28,-0.9305498003959656
240,2023-08-29,-0.996221661567688
241,2023-08-30,-0.9718586802482605
242,2023-08-31,-0.9997707009315491
243,2023-09-01,-0.9940831065177917
244,2023-09-02,-0.9987071752548218
245,2023-09-03,-0.9971233010292053
246,2023-09-04,0.9198888540267944
247,2023-09-05,-0.9997664093971252
248,2023-09-06,-0.9977129697799683
249,2023-09-07,-0.9997389912605286
250,2023-09-08,-0.9787561893463135
251,2023-09-09,-0.9967089891433716
252,2023-09-10,-0.9859960675239563
253,2023-09-11,-0.999369204044342
254,2023-09-12,-0.9982702732086182
255,2023-09-13,-0.9984112977981567
256,2023-09-14,0.7766801118850708
257,2023-09-15,0.9796764850616455
258,2023-09-16,-0.9811183214187622
259,2023-09-17,0.5891250967979431
260,2023-09-18,-0.9960222840309143
261,2023-09-19,-0.9804727435112
262,2023-09-20,-0.9991846680641174
263,2023-09-21,-0.9996546506881714
264,2023-09-22,-0.9950228929519653
265,2023-09-23,-0.992146909236908
266,2023-09-24,-0.9979275465011597
267,2023-09-25,-0.7827817797660828
268,2023-09-26,0.9930959343910217
269,2023-09-27,-0.9953646659851074
270,2023-09-28,-0.998910665512085
271,2023-09-29,-0.9983572363853455
272,2023-09-30,-0.994596540927887
273,2023-10-01,-0.9918687343597412
274,2023-10-02,-0.9860780239105225
275,2023-10-03,-0.9996936321258545
276,2023-10-04,-0.9861089587211609
277,2023-10-05,-0.9787716269493103
278,2023-10-06,-0.9864069819450378
279,2023-10-07,0.9971717000007629
280,2023-10-08,-0.8103156685829163
281,2023-10-09,0.9983335137367249
282,2023-10-10,0.8720917701721191
283,2023-10-11,-0.9996864795684814
284,2023-10-12,-0.9971345663070679
285,2023-10-13,-0.9963812232017517
286,2023-10-14,0.9982597231864929
287,2023-10-15,-0.997739315032959
288,2023-10-16,-0.9901404976844788
289,2023-10-17,0.7771721482276917
290,2023-10-18,0.9807190895080566
291,2023-10-19,-0.9976651668548584
292,2023-10-20,-0.9948588609695435
293,2023-10-21,0.9943037033081055
294,2023-10-22,-0.6956556439399719
295,2023-10-23,0.8050433993339539
296,2023-10-24,0.9962984919548035
297,2023-10-25,-0.9960875511169434
298,2023-10-26,-0.9442270994186401
299,2023-10-27,-0.9996417760848999
300,2023-10-28,-0.993073046207428
301,2023-10-29,-0.9941102862358093
302,2023-10-30,-0.9983152151107788
303,2023-10-31,-0.9987260699272156
304,2023-11-01,0.9906197786331177
305,2023-11-02,0.8898560404777527
306,2023-11-03,-0.9931858777999878
307,2023-11-04,-0.9979617595672607
308,2023-11-05,-0.9974979758262634
309,2023-11-06,-0.9619008898735046
310,2023-11-07,-0.9881724715232849
311,2023-11-08,-0.9460462331771851
312,2023-11-09,-0.9715032577514648
313,2023-11-10,-0.8892654180526733
314,2023-11-11,0.9761675596237183
315,2023-11-12,-0.9992097616195679
316,2023-11-13,-0.9924862384796143
317,2023-11-14,-0.9977072477340698
318,2023-11-15,-0.835003674030304
319,2023-11-16,-0.9994264841079712
320,2023-11-17,0.9997305274009705
321,2023-11-18,-0.998921275138855
322,2023-11-19,-0.9944080114364624
323,2023-11-20,-0.9956282377243042
324,2023-11-21,-0.9922046661376953
325,2023-11-22,-0.9913655519485474
326,2023-11-23,-0.9903903007507324
327,2023-11-24,0.7239912152290344
328,2023-11-25,-0.9664983153343201
329,2023-11-26,-0.9549939632415771
330,2023-11-27,0.5233539342880249
331,2023-11-28,-0.9145857691764832
332,2023-11-29,-0.99369215965271
333,2023-11-30,0.9987163543701172
334,2023-12-01,0.9029055833816528
335,2023-12-02,-0.9669181704521179
336,2023-12-03,-0.9954022169113159
337,2023-12-04,-0.9997724890708923
338,2023-12-05,0.9321960806846619
339,2023-12-06,-0.9987068176269531
340,2023-12-07,-0.9974731802940369
341,2023-12-08,0.9798547625541687
342,2023-12-09,-0.9745067954063416
343,2023-12-10,-0.9997426867485046
344,2023-12-11,-0.9996969699859619
345,2023-12-12,0.9841623306274414
346,2023-12-13,0.9925518035888672
347,2023-12-14,-0.9937505125999451
348,2023-12-15,-0.9988527297973633
349,2023-12-16,-0.9850665330886841
350,2023-12-17,-0.9987087249755859
351,2023-12-18,-0.9989987015724182
352,2023-12-19,-0.9888211488723755
353,2023-12-20,-0.9791882634162903
354,2023-12-21,0.9719513654708862
355,2023-12-22,-0.7431542873382568
356,2023-12-23,0.7992278933525085
357,2023-12-24,-0.999797523021698
358,2023-12-25,-0.9996784925460815
359,2023-12-26,0.995394766330719
360,2023-12-27,-0.9564536213874817
361,2023-12-28,-0.687530517578125
362,2023-12-29,0.9981997013092041
363,2023-12-30,0.9720817804336548
364,2023-12-31,-0.9482795596122742
